iso3,indicator,demographic,demographic_category,year,value,name
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2003,0.357858973552527,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2003,0.748073248604892,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2004,0.35356534823334,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2004,0.740496312166581,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2005,0.348818544514273,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2005,0.741565436759354,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2006,0.344931304160666,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2006,0.746171262982462,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2007,0.341359679872273,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2007,0.744661542058957,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2008,0.33793847471839,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2008,0.739042782190694,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2009,0.336026205631,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2009,0.725656897363458,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2010,0.335111983589839,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2010,0.700556366737157,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2011,0.297104944823639,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2011,0.640888134880493,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2012,0.291531670598911,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2012,0.629084126711736,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2013,0.286038625777344,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2013,0.619331528475964,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2014,0.25481877528044,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2014,0.575757611371819,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2015,0.231018246770596,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2015,0.524970645837635,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2016,0.218308510017321,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2016,0.493050679731219,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2017,0.201092920185978,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2017,0.470121364451472,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2018,0.177458952546257,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2018,0.452301642241836,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2000,0.438906922177358,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2000,0.232398123328336,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2000,0.775205880494353,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2001,0.437228179461249,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2001,0.232398123328336,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2001,0.75956438352249,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2002,0.434371242662464,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2002,0.232398123328336,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2002,0.757022932809115,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2003,0.430403422825703,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2003,0.231993638720546,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2003,0.747674849163425,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2003,0.850278689004606,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2004,0.424816260966646,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2004,0.232177155896626,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2004,0.743195035577425,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2004,0.37368021017841,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2005,0.418730356237639,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2005,0.231889506808653,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2005,0.743454548994176,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2005,0.505025103785112,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2006,0.413473948612,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2006,0.231889506808653,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2006,0.747915448796161,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2006,0.505025103785112,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2007,0.408600492041235,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2007,0.232011907064323,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2007,0.747692529468589,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2007,0.389885604231442,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2008,0.404131561038796,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2008,0.232022689677278,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2008,0.74187852598114,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2008,0.382213582600677,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2009,0.401974297264028,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2009,0.232022689677278,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2009,0.728189792738713,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2009,0.382213582600677,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2010,0.401687945213837,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2010,0.232022689677278,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2010,0.702711631103286,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2010,0.382213582600677,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2011,0.350462959009321,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2011,0.232175124602654,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2011,0.644987919388926,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2011,0.259533897842189,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2012,0.342545210391344,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2012,0.232353895734926,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2012,0.634002426676914,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2012,0.234798916869392,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2013,0.334574375228697,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2013,0.232484764842189,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2013,0.624219684281914,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2013,0.221481405546389,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2014,0.283172711321508,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2014,0.231806919755058,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2014,0.582399179356685,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2014,0.256690047043122,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2015,0.233113396836247,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2015,0.22996913303677,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2015,0.532704537716059,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2015,0.28317173481071,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2016,0.2131525902087,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2016,0.219957646310056,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2016,0.501172831257687,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2016,0.353288945153191,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2017,0.203360391724877,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2017,0.200585224216524,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2017,0.483451268717931,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2017,0.357401740278785,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Rural,Poverty status and location,2018,0.175890716547386,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Urban,Poverty status and location,2018,0.177754138899558,"Yemen, Republic of"
YEM,No access to soap and water,P20 Rural,Poverty status and location,2018,0.476336242718263,"Yemen, Republic of"
YEM,No access to soap and water,P20 Urban,Poverty status and location,2018,0.332049361830255,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Male,Poverty status and sex,2000,0.364190675893294,"Yemen, Republic of"
YEM,No access to soap and water,P20 Male,Poverty status and sex,2000,0.78667377849483,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Female,Poverty status and sex,2000,0.365677563417492,"Yemen, Republic of"
YEM,No access to soap and water,P20 Female,Poverty status and sex,2000,0.76191938670659,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Male,Poverty status and sex,2001,0.362453694988095,"Yemen, Republic of"
YEM,No access to soap and water,P20 Male,Poverty status and sex,2001,0.776726832910524,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Female,Poverty status and sex,2001,0.364520488429179,"Yemen, Republic of"
YEM,No access to soap and water,P20 Female,Poverty status and sex,2001,0.740596804127912,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Male,Poverty status and sex,2002,0.360520836095383,"Yemen, Republic of"
YEM,No access to soap and water,P20 Male,Poverty status and sex,2002,0.759747945054683,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Female,Poverty status and sex,2002,0.361900927092464,"Yemen, Republic of"
YEM,No access to soap and water,P20 Female,Poverty status and sex,2002,0.753036053706808,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Male,Poverty status and sex,2003,0.357122988852967,"Yemen, Republic of"
YEM,No access to soap and water,P20 Male,Poverty status and sex,2003,0.75101718162873,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Female,Poverty status and sex,2003,0.358633393519519,"Yemen, Republic of"
YEM,No access to soap and water,P20 Female,Poverty status and sex,2003,0.744934874266231,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Male,Poverty status and sex,2004,0.352786741979651,"Yemen, Republic of"
YEM,No access to soap and water,P20 Male,Poverty status and sex,2004,0.745283683362612,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Female,Poverty status and sex,2004,0.35438518367982,"Yemen, Republic of"
YEM,No access to soap and water,P20 Female,Poverty status and sex,2004,0.735453438534447,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Male,Poverty status and sex,2005,0.346676552286782,"Yemen, Republic of"
YEM,No access to soap and water,P20 Male,Poverty status and sex,2005,0.750865267696474,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Female,Poverty status and sex,2005,0.351063496534072,"Yemen, Republic of"
YEM,No access to soap and water,P20 Female,Poverty status and sex,2005,0.731214126720059,"Yemen, Republic of"
YEM,No access to soap and water,Not P20 Male,Poverty status and sex,2006,0.342406180090865,"Yemen, Republic of"
